Ursuline College,1018.0
Johnson College,1018.0
Pacific Union College,1017.0
Eastern Connecticut State University,1017.0
Manchester University,1017.0
Tabor College,1017.0
University of Pittsburgh-Greensburg,1017.0
West Virginia University Hospital Departments of Rad Tech and Nutrition,1017.0
University of Connecticut-Stamford,1017.0
Worcester State University,1016.0
University of Akron Main Campus,1016.0
Baptist Bible College & Seminary of Pennsylvania,1016.0
Old Dominion University,1016.0
Shenandoah University,1016.0
Sterling College,1015.0
University of Massachusetts-Boston,1015.0
St Joseph's College of Nursing at St Joseph's Hospital Health Center,1015.0
Waynesburg University,1015.0
Southern Virginia University,1015.0
University of Connecticut-Tri-Campus,1015.0
California State University-Chico,1014.0
Holy Cross College,1014.0
Kansas Wesleyan University,1014.0
McPherson College,1014.0
Suffolk University,1014.0
Millersville University of Pennsylvania,1014.0
University of Washington-Bothell Campus,1014.0
Reinhardt University,1013.0
Indiana University-Purdue University-Indianapolis,1013.0
Wingate University,1013.0
California State University-Long Beach,1012.0
Henderson State University,1011.0
Aurora University,1011.0
Eastern Michigan University,1011.0
The Christ College of Nursing and Health Sciences,1011.0
Middle Tennessee State University,1011.0
Jacksonville University,1010.0
Eastern Illinois University,1010.0
Northern Illinois University,1010.0
Saint Xavier University,1010.0
Franklin College,1010.0
Mount Mercy University,1010.0
Upper Iowa University,1010.0
Pittsburg State University,1010.0
Brescia University,1010.0
Our Lady of the Lake College,1010.0
Central Maine Medical Center College of Nursing and Health Professions,1010.0
Concordia University-Ann Arbor,1010.0
College for Creative Studies,1010.0
Ferris State University,1010.0
Saint Cloud State University,1010.0
Southwest Minnesota State University,1010.0
William Paterson University of New Jersey,1010.0
The University of the Arts,1010.0
Erskine College,1010.0
Limestone College,1010.0
Dakota State University,1010.0
Lubbock Christian University,1010.0
University of Wisconsin-Superior,1010.0
University of California-Merced,1010.0
Eastern Kentucky University,1009.0
Western Kentucky University,1009.0
Iona College,1009.0
Art Academy of Cincinnati,1009.0
Bowling Green State University-Main Campus,1009.0
Austin Peay State University,1009.0
University of North Georgia,1009.0
Alaska Pacific University,1008.0
Arkansas Tech University,1008.0
Humboldt State University,1008.0
Kuyper College,1008.0
Cairn University-Langhorne,1008.0
The University of Texas of the Permian Basin,1008.0
Union College,1007.0
Northwestern State University of Louisiana,1007.0
Adrian College,1007.0
Blue Mountain College,1007.0
Shepherd University,1007.0
Lakeland College,1007.0
Sonoma State University,1006.0
Central Connecticut State University,1006.0
Becker College,1006.0
Central Methodist University-College of Liberal Arts and Sciences,1006.0
Mount Saint Mary College,1006.0
Wilmington College,1006.0
Tennessee Wesleyan College,1006.0
Western State Colorado University,1005.0
Hawaii Pacific University,1005.0
Iowa Wesleyan College,1005.0
Delaware Valley College,1005.0
University of Southern Indiana,1004.0
University of Minnesota-Crookston,1004.0
Minot State University,1004.0
Pennsylvania State University-Penn State Lehigh Valley,1004.0
Emory & Henry College,1004.0
University of Southern Maine,1003.0
University of Nevada-Las Vegas,1003.0
Otis College of Art and Design,1002.0
