Inter American University of Puerto Rico-School of Law,7734.0
Pennsylvania State University-Penn State Schuylkill,7728.0
Lake Tahoe Community College,7726.0
Chicago Theological Seminary,7725.0
Pennsylvania State University-Penn State Hazleton,7721.0
Holy Names University,7717.0
Vanguard University of Southern California,7714.0
Indiana University-Purdue University-Indianapolis,7713.0
Moraine Park Technical College,7711.0
Western Nevada College,7708.0
Christopher Newport University,7705.0
Radford University,7705.0
Kettering University,7704.0
University of Mary Washington,7702.0
Barry University,7696.0
Culinary Institute of America,7692.0
Lamar University,7689.0
Texas A & M International University,7689.0
Benedictine University,7686.0
Kapiolani Community College,7685.0
Marymount California University,7684.0
Northern Baptist Theological Seminary,7683.0
The Evergreen State College,7679.0
Grossmont College,7678.0
University of Portland,7678.0
Mercer County Community College,7674.0
Athens State University,7672.0
Pennsylvania State University-Penn State York,7670.0
Bemidji State University,7669.0
Bowling Green State University-Main Campus,7669.0
City College of San Francisco,7668.0
Pennsylvania State University-Penn State Wilkes-Barre,7668.0
Illinois State University,7665.0
West Coast University-Orange County,7664.0
Mission College,7663.0
Coe College,7662.0
Texas Southern University,7660.0
DigiPen Institute of Technology,7659.0
University of Evansville,7658.0
Appalachian State University,7657.0
Colorado Technical University-Online,7655.0
Appalachian College of Pharmacy,7654.0
Windward Community College,7653.0
North Carolina Central University,7653.0
Springfield College-School of Human Services,7648.0
Crouse Hospital College of Nursing,7645.0
Winston-Salem State University,7643.0
Carthage College,7638.0
